date,close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor
2020-03-18T00:00:00.000Z,146.96,148.18,137.1,139.75,37553136,146.1673941567,147.3808142769,136.3605725291,138.9962801674,37553136,0.0,1.0
2020-03-19T00:00:00.000Z,153.13,159.93,144.8,146.62,39862312,152.3041172238,159.0674424842,144.0190437798,145.8292278937,39862312,0.0,1.0
2020-03-20T00:00:00.000Z,149.73,159.27,148.0,156.02,32568398,148.9224545936,158.4110020913,147.2017850788,155.1785304595,32568398,0.0,1.0
2020-03-23T00:00:00.000Z,148.1,152.31,142.25,149.66,29830765,147.3012457444,151.4885397659,141.4827968072,148.8528321277,29830765,0.0,1.0
2020-03-24T00:00:00.000Z,160.98,161.31,152.57,155.21,30440369,160.1117794729,160.4399996694,151.7471374965,154.3728990682,30440369,0.0,1.0
2020-03-25T00:00:00.000Z,156.21,162.99,153.06,158.92,35184271,155.3675057241,162.1109388514,152.2344947579,158.0628897617,35184271,0.0,1.0
2020-03-26T00:00:00.000Z,163.34,164.0,157.02,158.25,26579021,162.4590511809,163.1154915739,156.1731371154,157.3965033022,26579021,0.0,1.0
2020-03-27T00:00:00.000Z,156.79,160.09,154.75,158.2,24879869,155.9443775845,159.2265795491,153.9153800064,157.3467729694,24879869,0.0,1.0
2020-03-30T00:00:00.000Z,165.95,166.75,158.06,159.18,22515225,165.0549745529,165.8506598777,157.2075280376,158.3214874922,22515225,0.0,1.0
2020-03-31T00:00:00.000Z,166.8,170.93,164.2,165.48,23676283,165.9003902105,170.0081156995,163.314412905,164.5875094246,23676283,0.0,1.0
2020-04-01T00:00:00.000Z,159.6,164.15,158.04,161.62,19507559,158.7392222877,163.2646825723,157.1876359045,160.7483277327,19507559,0.0,1.0
2020-04-02T00:00:00.000Z,158.19,161.35,155.92,159.1,20886309,157.3368269029,160.4797839356,155.0790697939,158.2419189598,20886309,0.0,1.0
2020-04-03T00:00:00.000Z,154.18,157.91,150.83,157.15,25983317,153.3484542125,157.0583370392,150.0165219152,156.3024359807,25983317,0.0,1.0
2020-04-06T00:00:00.000Z,165.55,166.2,158.51,160.15,28453581,164.6571318906,165.3036262169,157.6551010328,159.2862559485,28453581,0.0,1.0
2020-04-07T00:00:00.000Z,168.83,173.39,166.01,171.79,31411919,167.919441722,172.4548480731,165.1146509523,170.8634774236,31411919,0.0,1.0
2020-04-08T00:00:00.000Z,174.28,175.0,167.74,171.25,21664198,173.3400479969,174.0561647892,166.8353204671,170.3263898294,21664198,0.0,1.0
2020-04-09T00:00:00.000Z,175.19,177.08,171.57,175.9,23534287,174.2451400538,176.1249466335,170.6446639593,174.9513107795,23534287,0.0,1.0
2020-04-13T00:00:00.000Z,174.79,175.0,169.45,173.67,19355355,173.8472973914,174.0561647892,168.5360978487,172.7333379368,19355355,0.0,1.0
2020-04-14T00:00:00.000Z,178.17,181.23,176.62,178.98,21011815,177.2090678885,180.2525642557,175.6674275718,178.0146992798,21011815,0.0,1.0
2020-04-15T00:00:00.000Z,176.97,178.19,172.82,175.19,17423003,176.0155399014,177.2289600216,171.8879222792,174.2451400538,17423003,0.0,1.0
2020-04-16T00:00:00.000Z,176.25,178.05,172.51,177.95,23593229,175.2994231091,177.0897150898,171.5795942159,176.9902544242,23593229,0.0,1.0
2020-04-17T00:00:00.000Z,179.24,180.28,176.66,179.2,20974750,178.2732970104,179.3076879325,175.707211838,178.2335127441,20974750,0.0,1.0
2020-04-20T00:00:00.000Z,178.24,180.5,176.77,177.41,16110664,177.2786903544,179.5265013968,175.8166185702,176.45316683,16110664,0.0,1.0
2020-04-21T00:00:00.000Z,170.8,175.38,168.34,175.25,24850528,169.8788168342,174.4341153184,167.4320844606,174.3048164532,24850528,0.0,1.0
2020-04-22T00:00:00.000Z,182.28,184.78,178.14,178.45,33369931,181.2969012444,183.7834178843,177.1792296888,177.4875577522,33369931,0.0,1.0
2020-04-23T00:00:00.000Z,185.13,187.05,183.15,184.08,21426604,184.1315302138,186.0411749932,182.1622090351,183.0871932251,21426604,0.0,1.0
2020-04-24T00:00:00.000Z,190.07,190.41,180.83,183.23,28868528,189.0448870942,189.3830533572,179.8547215933,182.2417775676,28868528,0.0,1.0
2020-04-27T00:00:00.000Z,187.5,193.75,187.41,192.66,29197750,186.4887479884,192.705039588,186.3992333894,191.620918333,29197750,0.0,1.0
2020-04-28T00:00:00.000Z,182.91,189.2,182.56,188.66,21730986,181.9235034377,188.1795793035,181.5753911081,187.6424917093,21730986,0.0,1.0
2020-04-29T00:00:00.000Z,194.19,196.91,190.0,190.93,45954521,193.1426665166,195.8479966208,188.9752646283,189.9002488183,45954521,0.0,1.0
2020-04-30T00:00:00.000Z,204.71,209.69,201.57,206.92,46230116,203.6059285371,208.5590696837,200.4828636375,205.8040092467,46230116,0.0,1.0
2020-05-01T00:00:00.000Z,202.27,207.28,199.05,201.6,30415581,201.1790882966,206.1620676429,197.9764548645,200.5127018371,30415581,0.0,1.0
2020-05-04T00:00:00.000Z,205.26,205.91,198.76,200.2,19250673,204.1529621979,204.7994565242,197.6880189343,199.1202525188,19250673,0.0,1.0
2020-05-05T00:00:00.000Z,207.07,210.38,206.5,207.02,21071223,205.9532002451,209.2453482763,205.3862744512,205.9034699123,21071223,0.0,1.0
2020-05-06T00:00:00.000Z,208.47,211.6,206.66,208.12,21856963,207.3456495634,210.4587683965,205.5454115162,206.9975372339,21856963,0.0,1.0
2020-05-07T00:00:00.000Z,211.26,211.6,209.04,211.16,15151976,210.1206021335,210.4587683965,207.9125753573,210.0211414679,15151976,0.0,1.0
2020-05-08T00:00:00.000Z,212.35,213.21,210.85,212.24,12524048,211.2047233885,212.0600851126,209.7128134046,211.0953166563,12524048,0.0,1.0
2020-05-11T00:00:00.000Z,213.18,215.0,210.37,210.89,12911948,212.0302469129,213.8404310267,209.2354022097,209.7525976708,12911948,0.0,1.0
2020-05-12T00:00:00.000Z,210.1,215.28,210.0,213.29,14704647,208.9668584126,214.1189208904,208.867397747,212.1396536451,14704647,0.0,1.0
2020-05-13T00:00:00.000Z,205.1,210.78,202.11,209.43,20684559,203.9938251329,209.6431909386,201.0199512317,208.3004719531,20684559,0.0,1.0
2020-05-14T00:00:00.000Z,206.81,206.93,200.69,202.56,17178947,205.6946025146,205.8139553133,199.6076097802,201.4675242268,17178947,0.0,1.0
2020-05-15T00:00:00.000Z,210.88,211.34,204.12,205.27,19383154,209.7426516042,210.200170666,203.0191106101,204.1629082644,19383154,0.0,1.0
2020-05-18T00:00:00.000Z,213.19,214.64,210.94,212.15,20167443,212.0401929795,213.4823726306,209.8023280036,211.0058020573,20167443,0.0,1.0
2020-05-19T00:00:00.000Z,216.88,220.49,212.83,213.27,31843152,215.7102915399,219.3008215678,211.6821345833,212.1197615119,31843152,0.0,1.0
2020-05-20T00:00:00.000Z,229.97,231.34,223.19,223.5,50162875,228.7296926661,230.0923037847,221.9862595388,222.2945876022,50162875,0.0,1.0
2020-05-21T00:00:00.000Z,231.39,237.2,231.2,234.72,47577915,230.1420341175,235.9206987885,229.9530588529,233.4540742818,47577915,0.0,1.0
2020-05-22T00:00:00.000Z,234.91,235.99,228.74,231.51,33925564,233.6430495464,234.7172247348,227.5063264793,230.2613869162,33925564,0.0,1.0
2020-05-26T00:00:00.000Z,232.2,240.9,231.67,239.77,33178318,230.9476655088,239.6007434155,230.4205239812,238.4768378943,33178318,0.0,1.0
2020-05-27T00:00:00.000Z,229.14,230.56,221.13,229.07,34697553,227.9041691417,229.3165105931,219.9373698276,227.8345466758,34697553,0.0,1.0
2020-05-28T00:00:00.000Z,225.46,231.63,224.0,224.3,29423013,224.2440166478,230.380739715,222.7918909302,223.0902729269,29423013,0.0,1.0
2020-05-29T00:00:00.000Z,225.09,227.49,222.88,225.2,23322476,223.8760121851,226.2630681594,221.6779314755,223.9854189173,23322476,0.0,1.0
2020-06-01T00:00:00.000Z,231.91,232.44,223.5,224.59,18223839,230.6592295786,231.1863711063,222.2945876022,223.3787088572,18223839,0.0,1.0
2020-06-02T00:00:00.000Z,232.72,233.0,226.56,230.94,20919018,231.4648609699,231.7433508336,225.3380839694,229.6944611224,20919018,0.0,1.0
2020-06-03T00:00:00.000Z,230.16,232.65,228.53,232.11,15380282,228.9186679307,231.395238504,227.2974590815,230.8581509098,15380282,0.0,1.0
2020-06-04T00:00:00.000Z,226.29,231.63,224.61,229.56,17041481,225.0695401722,230.380739715,223.3986009903,228.3219039372,17041481,0.0,1.0
2020-06-05T00:00:00.000Z,230.77,231.35,225.31,226.71,16750438,229.5253779909,230.1022498513,224.0948256494,225.4872749677,16750438,0.0,1.0
2020-06-08T00:00:00.000Z,231.4,231.55,227.41,229.03,15466499,230.1519801841,230.3011711825,226.1834996269,227.7947624095,15466499,0.0,1.0
2020-06-09T00:00:00.000Z,238.67,239.77,230.41,231.52,27462872,237.3827705728,238.4768378943,229.1673195947,230.2713329828,27462872,0.0,1.0
2020-06-10T00:00:00.000Z,236.73,241.21,235.28,240.96,20720709,235.4532336602,239.9090714788,234.0110540091,239.6604198149,20720709,0.0,1.0
2020-06-11T00:00:00.000Z,224.43,232.89,223.55,229.94,26708163,223.2195717922,231.6339441014,222.344317935,228.6998544664,26708163,0.0,1.0
2020-06-12T00:00:00.000Z,228.58,231.66,224.5,229.9,22091387,227.3471894143,230.4105779146,223.2891942581,228.6600702002,22091387,0.0,1.0
2020-06-15T00:00:00.000Z,232.5,233.77,224.8,225.09,15340264,231.2460475056,232.5091979587,223.5875762549,223.8760121851,15340264,0.0,1.0
2020-06-16T00:00:00.000Z,235.65,238.46,233.0,237.14,15236691,234.3790584718,237.173903175,231.7433508336,235.8610223892,15236691,0.0,1.0
2020-06-17T00:00:00.000Z,235.53,237.59,231.73,235.0,19578125,234.2597056731,236.3085953844,230.4802003806,233.7325641455,19578125,0.0,1.0
2020-06-18T00:00:00.000Z,235.94,236.14,232.15,234.99,15782452,234.6674944021,234.8664157332,230.897935176,233.7226180789,15782452,0.0,1.0
2020-06-19T00:00:00.000Z,238.79,240.83,235.55,237.79,30081291,237.5021233715,239.5311209496,234.2795978062,236.5075167155,30081291,0.0,1.0
2020-06-22T00:00:00.000Z,239.22,240.7,236.91,238.56,18917782,237.9298042335,239.4018220843,235.6322628583,237.2733638406,18917782,0.0,1.0
2020-06-23T00:00:00.000Z,242.24,245.19,239.86,241.28,24017915,240.9335163345,243.8676059695,238.5663524933,239.9786939448,24017915,0.0,1.0
2020-06-24T00:00:00.000Z,234.02,243.22,232.68,241.2,20834904,232.7578496227,241.9082308573,231.4250767037,239.8991254123,20834904,0.0,1.0
2020-06-25T00:00:00.000Z,235.68,237.3,232.74,234.62,18704339,234.4088966715,236.0201594541,231.484753103,233.3546136162,18704339,0.0,1.0
2020-06-26T00:00:00.000Z,216.08,233.09,215.4,232.64,76343939,214.9146062151,231.8328654326,214.2382736891,231.3852924375,76343939,0.0,1.0
2020-06-29T00:00:00.000Z,220.64,220.75,207.11,209.75,58514281,219.4500125662,219.5594192984,205.9929845114,208.618746083,58514281,0.0,1.0
2020-06-30T00:00:00.000Z,227.07,227.5,218.47,220.59,33927068,225.8453333639,226.2730142259,217.2917161228,219.4002822334,33927068,0.0,1.0
2020-07-01T00:00:00.000Z,237.55,239.0,227.56,228.5,43403869,236.2688111181,237.7109907692,226.3326906253,227.2676208819,43403869,0.0,1.0
2020-07-02T00:00:00.000Z,233.42,240.0,232.61,239.0,30635970,232.1610856291,238.7055974252,231.3554542378,237.7109907692,30635970,0.0,1.0
2020-07-06T00:00:00.000Z,240.28,240.4,232.27,233.76,26208488,238.9840872888,239.1034400875,231.0172879748,232.4992518921,26208488,0.0,1.0
2020-07-07T00:00:00.000Z,240.86,247.65,238.82,239.41,27887936,239.5609591493,246.3143383431,237.5319615712,238.1187794982,27887936,0.0,1.0
2020-07-08T00:00:00.000Z,243.58,246.99,236.59,238.11,29793184,242.2662892534,245.6578979502,235.3139887284,236.8257908454,29793184,0.0,1.0
2020-07-09T00:00:00.000Z,244.5,246.53,239.24,245.0,22175054,243.1813273769,245.2003788884,237.9496963666,243.6786307049,22175054,0.0,1.0
2020-07-10T00:00:00.000Z,245.07,245.49,239.32,243.69,22982716,243.7482531708,244.1659879663,238.0292648991,242.3756959856,22982716,0.0,1.0
2020-07-13T00:00:00.000Z,239.0,250.15,238.42,247.01,24674883,237.7109907692,248.8008549829,237.1341189088,245.6777900833,24674883,0.0,1.0
2020-07-14T00:00:00.000Z,239.73,240.33,232.03,236.76,23378056,238.4370536281,239.0338176216,230.7785823773,235.4830718599,23378056,0.0,1.0
2020-07-15T00:00:00.000Z,240.28,244.82,238.05,241.55,19134627,238.9840872888,243.4996015068,236.7661144461,240.2472377419,19134627,0.0,1.0
2020-07-16T00:00:00.000Z,240.93,241.76,236.33,238.0,18880800,239.6305816152,240.4561051396,235.0553909979,236.7163841133,18880800,0.0,1.0
2020-07-17T00:00:00.000Z,242.03,244.16,237.86,241.0,18152413,240.7246489367,242.8431611139,236.5771391815,239.7002040811,18152413,0.0,1.0
2020-07-20T00:00:00.000Z,245.42,246.05,235.64,240.06,20797388,244.0963655003,244.7229676936,234.3691124053,238.7652738245,20797388,0.0,1.0
2020-07-21T00:00:00.000Z,241.75,246.91,240.08,246.22,18646840,240.4461590731,245.5783294177,238.7851659576,244.8920508251,18646840,0.0,1.0
2020-07-22T00:00:00.000Z,239.87,241.9,238.12,240.26,15427885,238.5762985599,240.5953500714,236.835736912,238.9641951557,15427885,0.0,1.0
2020-07-23T00:00:00.000Z,232.6,242.42,231.75,239.63,21771802,231.3455081712,241.1125455325,230.5000925137,238.3375929625,21771802,0.0,1.0
2020-07-24T00:00:00.000Z,230.71,233.49,226.9,230.19,18325813,229.4657015915,232.230708095,225.6762502324,228.9485061304,18325813,0.0,1.0
2020-07-27T00:00:00.000Z,233.5,234.95,230.83,231.46,13163083,232.2406541616,233.6828338127,229.5850543902,230.2116565834,13163083,0.0,1.0
2020-07-28T00:00:00.000Z,230.12,234.96,229.83,234.63,14170112,228.8788836645,233.6927798792,228.5904477343,233.3645596828,14170112,0.0,1.0
2020-07-29T00:00:00.000Z,233.29,233.7,230.31,231.14,13588317,232.0317867638,232.4395754928,229.0678589291,229.8933824535,13588317,0.0,1.0
2020-07-30T00:00:00.000Z,234.5,234.893,229.0,230.22,20615306,233.2352608175,233.6261412333,227.7649242098,228.9783443301,20615306,0.0,1.0
2020-07-31T00:00:00.000Z,253.67,255.85,249.0,255.82,53030037,252.3018704118,254.4701129218,247.6570573286,254.4402747221,53030037,0.0,1.0
2020-08-03T00:00:00.000Z,251.96,255.4,250.33,252.65,23134103,250.6010930302,254.0225399266,248.979884181,251.2873716228,23134103,0.0,1.0
2020-08-04T00:00:00.000Z,249.83,252.8,247.43,251.56,17183533,248.482580853,251.4365626212,246.0955248788,250.2032503678,17183533,0.0,1.0
2020-08-05T00:00:00.000Z,249.12,252.2698,247.77,250.19,13088361,247.7764101273,250.9092221722,246.4336911418,248.8406392492,13088361,0.0,1.0
2020-08-06T00:00:00.000Z,265.28,266.6,248.665,249.04,45241611,263.8492536873,265.1621344731,247.3238640989,247.6968415948,45241611,0.0,1.0
2020-08-07T00:00:00.000Z,268.44,278.89,263.43,264.08,72766364,266.99221072,277.3858502746,262.0092313738,262.6557257002,72766364,0.0,1.0
2020-08-10T00:00:00.000Z,263.0,273.86,259.69,268.04,30248826,261.5815505117,272.3829787952,258.2894024806,266.5943680577,30248826,0.0,1.0
2020-08-11T00:00:00.000Z,256.13,265.915,255.13,260.185,28238283,254.7486027854,264.4808289138,253.7539961295,258.7817327753,28238283,0.0,1.0
2020-08-12T00:00:00.000Z,259.89,263.8973,258.1125,258.97,21428329,258.4883238118,262.4740110641,256.7204104808,257.5732856883,21428329,0.0,1.0
2020-08-13T00:00:00.000Z,261.3,265.16,259.57,261.55,17373970,259.8907191966,263.7299008886,258.1700496819,260.1393708606,17373970,0.0,1.0
2020-08-14T00:00:00.000Z,261.24,262.65,258.6801,262.305,14792708,259.8310427973,261.2334381822,257.2849492188,260.8902988859,14792708,0.0,1.0
2020-08-17T00:00:00.000Z,261.16,264.0973,259.4,262.5,13303174,259.7514742648,262.6729323953,258.0009665504,261.0842471838,13303174,0.0,1.0
2020-08-18T00:00:00.000Z,262.34,265.15,259.26,260.95,18690383,260.9251101188,263.719954822,257.8617216185,259.5426068671,18690383,0.0,1.0
2020-08-19T00:00:00.000Z,262.59,267.908,261.35,261.388,23291463,261.1737617828,266.4630799791,259.9404495294,259.9782445824,23291463,0.0,1.0
2020-08-20T00:00:00.000Z,269.01,269.63,261.46,261.5,20299688,267.5591365139,268.1757926406,260.0498562616,260.0896405278,20299688,0.0,1.0
2020-08-21T00:00:00.000Z,267.01,270.49,266.42,268.69,15538615,265.5699232021,269.0311543647,264.983105275,267.240862384,15538615,0.0,1.0
2020-08-24T00:00:00.000Z,271.39,277.2478,268.7701,271.07,23685603,269.9263003551,275.7525072242,267.3205303772,269.6080262252,23685603,0.0,1.0
2020-08-25T00:00:00.000Z,280.82,283.09,270.2601,272.41,42127240,279.3054411206,281.5631982295,268.8024942945,270.9407991441,42127240,0.0,1.0
2020-08-26T00:00:00.000Z,303.91,304.67,284.0,284.0,69015151,302.2709088062,303.0268098647,282.4682902864,282.4682902864,69015151,0.0,1.0
2020-08-27T00:00:00.000Z,293.22,301.23,292.02,300.16,30301309,291.6385636542,299.6053629683,290.4450356671,298.5411338464,30301309,0.0,1.0
2020-08-28T00:00:00.000Z,293.66,297.23,290.98,295.0,17172415,292.0761905828,295.6269363445,289.4106447449,293.4089635018,17172415,0.0,1.0
2020-08-31T00:00:00.000Z,293.2,296.88,291.55,293.95,17345134,291.6186715211,295.2788240149,289.9775705388,292.364626513,17345134,0.0,1.0
2020-09-01T00:00:00.000Z,295.44,301.49,292.71,294.71,17320872,293.8465904304,299.8639606988,291.1313142597,293.1205275715,17320872,0.0,1.0
2020-09-02T00:00:00.000Z,302.5,303.6,293.05,298.88,24341369,300.8685134213,301.9625807428,291.4694805227,297.2680373268,24341369,0.0,1.0
2020-09-03T00:00:00.000Z,291.12,297.6,283.63,295.99,32294092,289.5498896767,295.9949408072,282.1002858237,294.3936240911,32294092,0.0,1.0
2020-09-04T00:00:00.000Z,282.73,289.0,271.14,287.25,30333671,281.2051398334,287.4413235661,269.6776486911,285.7007619182,30333671,0.0,1.0
2020-09-08T00:00:00.000Z,271.16,279.3,269.42,271.28,24863997,269.6975408242,277.7936390035,267.9669252429,269.8168936229,24863997,0.0,1.0
2020-09-09T00:00:00.000Z,273.72,278.48,271.35,275.77,22918769,272.2437338634,276.9780615457,269.8865160888,274.2826775081,22918769,0.0,1.0
2020-09-10T00:00:00.000Z,268.09,279.16,267.0319,275.51,24814669,266.6440983905,277.6543940717,265.5917050878,274.0240797775,24814669,0.0,1.0
2020-09-11T00:00:00.000Z,266.61,271.39,262.64,270.06,18913883,265.1720805397,269.9263003551,261.2234921156,268.6034735027,18913883,0.0,1.0
2020-09-14T00:00:00.000Z,266.15,276.64,265.7,270.95,24093830,264.7145614779,275.1479852987,264.2669884828,269.4886734264,24093830,0.0,1.0
2020-09-15T00:00:00.000Z,272.42,274.52,269.3,270.67,18478530,270.9507452107,273.0394191881,267.8475724441,269.2101835628,18478530,0.0,1.0
2020-09-16T00:00:00.000Z,263.52,272.44,261.79,267.29,29207594,262.0987459728,270.9706373438,260.3780764581,265.8484130657,29207594,0.0,1.0
2020-09-17T00:00:00.000Z,254.82,261.5,250.19,258.28,31281441,253.4456680662,260.0896405278,248.8406392492,256.8870070957,31281441,0.0,1.0
