date,close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor
2020-04-01T00:00:00.000Z,43.66,46.85,43.16,44.18,92083081,43.66,46.85,43.16,44.18,92083081,0.0,1.0
2020-04-02T00:00:00.000Z,44.49,45.28,43.1,43.4,79024133,44.49,45.28,43.1,43.4,79024133,0.0,1.0
2020-04-03T00:00:00.000Z,42.59,44.84,41.7,44.3,79334966,42.59,44.84,41.7,44.3,79334966,0.0,1.0
2020-04-06T00:00:00.000Z,47.52,47.58,44.06,44.3,82293964,47.52,47.58,44.06,44.3,82293964,0.0,1.0
2020-04-07T00:00:00.000Z,47.56,49.65,46.68,48.96,102098689,47.56,49.65,46.68,48.96,102098689,0.0,1.0
2020-04-08T00:00:00.000Z,48.79,49.0,47.61,48.07,64930779,48.79,49.0,47.61,48.07,64930779,0.0,1.0
2020-04-09T00:00:00.000Z,48.38,50.25,47.72,49.65,80357393,48.38,50.25,47.72,49.65,80357393,0.0,1.0
2020-04-13T00:00:00.000Z,50.94,51.07,48.23,48.47,64290112,50.94,51.07,48.23,48.47,64290112,0.0,1.0
2020-04-14T00:00:00.000Z,54.93,55.14,52.11,52.24,85306750,54.93,55.14,52.11,52.24,85306750,0.0,1.0
2020-04-15T00:00:00.000Z,54.99,55.57,53.41,53.73,83814033,54.99,55.57,53.41,53.73,83814033,0.0,1.0
2020-04-16T00:00:00.000Z,56.95,58.08,55.63,55.96,103106456,56.95,58.08,55.63,55.96,103106456,0.0,1.0
2020-04-17T00:00:00.000Z,56.6,57.76,55.55,57.35,76908783,56.6,57.76,55.55,57.35,76908783,0.0,1.0
2020-04-20T00:00:00.000Z,56.97,58.63,55.85,55.98,72367258,56.97,58.63,55.85,55.98,72367258,0.0,1.0
2020-04-21T00:00:00.000Z,52.92,57.73,51.41,56.9,123906390,52.92,57.73,51.41,56.9,123906390,0.0,1.0
2020-04-22T00:00:00.000Z,55.92,56.15,54.34,54.91,63164076,55.92,56.15,54.34,54.91,63164076,0.0,1.0
2020-04-23T00:00:00.000Z,55.9,57.29,55.64,56.65,69662688,55.9,57.29,55.64,56.65,69662688,0.0,1.0
2020-04-24T00:00:00.000Z,56.18,56.78,54.42,55.1,72854752,56.18,56.78,54.42,55.1,72854752,0.0,1.0
2020-04-27T00:00:00.000Z,56.49,58.0,56.25,57.44,62568062,56.49,58.0,56.25,57.44,62568062,0.0,1.0
2020-04-28T00:00:00.000Z,55.51,57.35,55.3,57.16,80501820,55.51,57.35,55.3,57.16,80501820,0.0,1.0
2020-04-29T00:00:00.000Z,53.66,54.86,52.74,54.53,110800859,53.66,54.86,52.74,54.53,110800859,0.0,1.0
2020-04-30T00:00:00.000Z,52.39,54.29,52.03,53.43,65543944,52.39,54.29,52.03,53.43,65543944,0.0,1.0
2020-05-01T00:00:00.000Z,49.88,51.95,49.09,51.07,69562656,49.88,51.95,49.09,51.07,69562656,0.0,1.0
2020-05-04T00:00:00.000Z,52.56,52.61,49.73,49.82,62590577,52.56,52.61,49.73,49.82,62590577,0.0,1.0
2020-05-05T00:00:00.000Z,52.19,53.51,51.29,53.43,56560532,52.19,53.51,51.29,53.43,56560532,0.0,1.0
2020-05-06T00:00:00.000Z,52.16,53.31,51.88,52.42,48138123,52.16,53.31,51.88,52.42,48138123,0.0,1.0
2020-05-07T00:00:00.000Z,51.95,52.97,51.62,52.93,48956641,51.95,52.97,51.62,52.93,48956641,0.0,1.0
2020-05-08T00:00:00.000Z,53.19,53.27,51.81,52.15,40774186,53.19,53.27,51.81,52.15,40774186,0.0,1.0
2020-05-11T00:00:00.000Z,55.74,55.89,52.75,52.9,68746373,55.74,55.89,52.75,52.9,68746373,0.0,1.0
2020-05-12T00:00:00.000Z,53.76,56.58,53.75,56.21,55631098,53.76,56.58,53.75,56.21,55631098,0.0,1.0
2020-05-13T00:00:00.000Z,52.18,55.22,51.3,54.04,76824714,52.18,55.22,51.3,54.04,76824714,0.0,1.0
2020-05-14T00:00:00.000Z,54.51,54.54,51.61,52.1,73813999,54.51,54.54,51.61,52.1,73813999,0.0,1.0
2020-05-15T00:00:00.000Z,54.2,54.44,52.86,53.32,66950863,54.2,54.44,52.86,53.32,66950863,0.0,1.0
2020-05-18T00:00:00.000Z,54.59,55.25,54.24,54.98,48679061,54.59,55.25,54.24,54.98,48679061,0.0,1.0
