date,close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor
2021-05-06T00:00:00.000Z,15.0,15.5593,14.9,15.5,2630257,15.0,15.5593,14.9,15.5,2630257,0.0,1.0
2021-05-07T00:00:00.000Z,16.51,16.9884,14.87,15.2,5987770,16.51,16.9884,14.87,15.2,5987770,0.0,1.0
2021-05-10T00:00:00.000Z,16.37,17.5539,16.27,17.4,4996966,16.37,17.5539,16.27,17.4,4996966,0.0,1.0
2021-05-11T00:00:00.000Z,15.17,16.33,15.08,15.15,5042984,15.17,16.33,15.08,15.15,5042984,0.0,1.0
2021-05-12T00:00:00.000Z,15.05,15.55,14.9,15.13,4218129,15.05,15.55,14.9,15.13,4218129,0.0,1.0
2021-05-13T00:00:00.000Z,14.61,15.45,14.14,15.2,3765177,14.61,15.45,14.14,15.2,3765177,0.0,1.0
2021-05-14T00:00:00.000Z,14.94,15.49,14.62,14.96,2838722,14.94,15.49,14.62,14.96,2838722,0.0,1.0
2021-05-17T00:00:00.000Z,15.48,15.9,14.95,15.02,2563400,15.48,15.9,14.95,15.02,2563400,0.0,1.0
2021-05-18T00:00:00.000Z,16.8,17.4,15.8,16.0,5163668,16.8,17.4,15.8,16.0,5163668,0.0,1.0
2021-05-19T00:00:00.000Z,17.43,17.74,16.2,16.31,4685669,17.43,17.74,16.2,16.31,4685669,0.0,1.0
2021-05-20T00:00:00.000Z,18.4,18.75,17.75,17.75,5498593,18.4,18.75,17.75,17.75,5498593,0.0,1.0
2021-05-21T00:00:00.000Z,18.78,18.8499,18.28,18.7,3054818,18.78,18.8499,18.28,18.7,3054818,0.0,1.0
2021-05-24T00:00:00.000Z,19.78,20.08,18.87,19.0,5276153,19.78,20.08,18.87,19.0,5276153,0.0,1.0
2021-05-25T00:00:00.000Z,20.18,21.8,19.84,20.5,9338498,20.18,21.8,19.84,20.5,9338498,0.0,1.0
2021-05-26T00:00:00.000Z,19.9,20.28,19.01,20.04,6073309,19.9,20.28,19.01,20.04,6073309,0.0,1.0
2021-05-27T00:00:00.000Z,19.79,20.04,19.25,19.88,4097898,19.79,20.04,19.25,19.88,4097898,0.0,1.0
2021-05-28T00:00:00.000Z,20.15,20.65,19.3,19.77,5370461,20.15,20.65,19.3,19.77,5370461,0.0,1.0
2021-06-01T00:00:00.000Z,22.65,22.9,20.43,21.9735,9159412,22.65,22.9,20.43,21.9735,9159412,0.0,1.0
2021-06-02T00:00:00.000Z,23.21,24.95,22.65,23.66,14678906,23.21,24.95,22.65,23.66,14678906,0.0,1.0
2021-06-03T00:00:00.000Z,22.68,23.5,22.35,22.84,5878965,22.68,23.5,22.35,22.84,5878965,0.0,1.0
2021-06-04T00:00:00.000Z,20.82,22.8707,20.0,22.8707,13434192,20.82,22.8707,20.0,22.8707,13434192,0.0,1.0
2021-06-07T00:00:00.000Z,21.21,21.466,20.31,20.7032,4755359,21.21,21.466,20.31,20.7032,4755359,0.0,1.0
2021-06-08T00:00:00.000Z,23.89,24.2,20.65,21.02,11306944,23.89,24.2,20.65,21.02,11306944,0.0,1.0
2021-06-09T00:00:00.000Z,22.71,24.46,22.23,24.25,9407273,22.71,24.46,22.23,24.25,9407273,0.0,1.0
2021-06-10T00:00:00.000Z,23.02,23.4,21.43,22.83,6526517,23.02,23.4,21.43,22.83,6526517,0.0,1.0
2021-06-11T00:00:00.000Z,22.4,23.3,22.1583,23.1,2769374,22.4,23.3,22.1583,23.1,2769374,0.0,1.0
2021-06-14T00:00:00.000Z,21.82,22.58,21.39,22.25,4099761,21.82,22.58,21.39,22.25,4099761,0.0,1.0
2021-06-15T00:00:00.000Z,20.8,21.68,20.69,21.59,3531161,20.8,21.68,20.69,21.59,3531161,0.0,1.0
2021-06-16T00:00:00.000Z,21.83,22.64,21.1,21.21,9549386,21.83,22.64,21.1,21.21,9549386,0.0,1.0
2021-06-17T00:00:00.000Z,22.7,23.27,21.4,22.0,7359620,22.7,23.27,21.4,22.0,7359620,0.0,1.0
2021-06-18T00:00:00.000Z,23.04,23.68,22.22,22.72,5991468,23.04,23.68,22.22,22.72,5991468,0.0,1.0
2021-06-21T00:00:00.000Z,22.51,23.2,22.22,22.82,3590288,22.51,23.2,22.22,22.82,3590288,0.0,1.0
2021-06-22T00:00:00.000Z,21.2,22.82,21.09,22.66,6586293,21.2,22.82,21.09,22.66,6586293,0.0,1.0
